inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	worker_id	junk
0.013513513513513514	6.845466155810984	3.015	1.23	-0.6142249999999999	smaller_sooner	discount_fixed	71	67.0	74.0	20.0	smaller_sooner	s588	False
0.017241379310344827	3.6767036450079242	7.652	1.23	-0.18422499999999992	smaller_sooner	discount_fixed	71	29.0	58.0	20.0	smaller_sooner	s588	False
0.009615384615384616	2.9213483146067416	12.974	1.23	-0.4352249999999999	smaller_sooner	discount_fixed	71	39.0	104.0	20.0	smaller_sooner	s588	False
0.009708737864077669	2.4940954180444024	17.954	1.23	-0.1782249999999999	smaller_sooner	discount_fixed	71	33.0	103.0	20.0	smaller_sooner	s588	False
0.01282051282051282	3.215590742996346	22.527	1.23	0.6267750000000001	smaller_sooner	discount_fixed	71	33.0	78.0	20.0	smaller_sooner	s588	False
0.019230769230769232	10.313588850174217	28.048	1.23	0.30177500000000007	larger_later	discount_fixed	89	74.0	52.0	20.0	larger_later	s588	False
0.007575757575757576	1.6791604197901053	33.642	1.23	-0.18322499999999992	smaller_sooner	discount_fixed	71	28.0	132.0	20.0	smaller_sooner	s588	False
0.01694915254237288	3.497267759562842	39.438	1.23	0.7817750000000001	smaller_sooner	discount_fixed	71	28.0	59.0	20.0	smaller_sooner	s588	False
0.006134969325153374	1.3754989253914647	44.009	1.23	0.03977500000000009	smaller_sooner	discount_fixed	71	28.0	163.0	20.0	smaller_sooner	s588	False
0.013513513513513514	3.269476372924649	49.126	1.23	0.7677750000000001	smaller_sooner	discount_fixed	71	32.0	74.0	20.0	smaller_sooner	s588	False
0.011235955056179775	4.927066450567261	53.629	1.23	2.111775	smaller_sooner	discount_fixed	71	57.0	89.0	20.0	smaller_sooner	s588	False
0.009259259259259259	5.063291139240507	58.472	1.23	1.314775	larger_later	discount_fixed	89	70.0	108.0	20.0	larger_later	s588	False
0.010526315789473684	5.862595419847328	63.043	1.23	0.0967750000000001	larger_later	discount_fixed	89	72.0	95.0	20.0	larger_later	s588	False
0.027777777777777776	5.687203791469195	68.43	1.23	1.148775	larger_later	discount_fixed	89	30.0	36.0	20.0	larger_later	s588	False
0.007751937984496124	2.5124473381846033	73.479	1.23	0.4057750000000001	smaller_sooner	discount_fixed	71	41.0	129.0	20.0	smaller_sooner	s588	False
0.007751937984496124	4.779777862887782	78.186	1.23	1.4547750000000002	larger_later	discount_fixed	89	78.0	129.0	20.0	larger_later	s588	False
0.011363636363636364	6.2008733624454155	83.096	1.23	-0.2802249999999999	larger_later	discount_fixed	89	71.0	88.0	20.0	larger_later	s588	False
0.006289308176100629	3.2694121345488845	88.009	1.23	0.08377500000000009	smaller_sooner	discount_fixed	71	65.0	159.0	20.0	smaller_sooner	s588	False
