block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",939,20.0,4000.0,,234514,0.0,,poldrack-single-stim,s573
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1235,20.0,4000.0,,239288,0.0,,poldrack-single-stim,s573
5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",972,20.0,4000.0,,244472,0.0,,poldrack-single-stim,s573
5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",1217,20.0,4000.0,,249656,0.0,,poldrack-single-stim,s573
5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",1001,20.0,4000.0,,254906,0.0,,poldrack-single-stim,s573
4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",890,20.0,4000.0,,259475,0.0,,poldrack-single-stim,s573
4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1645,20.0,4000.0,,263977,0.0,,poldrack-single-stim,s573
4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",861,20.0,4000.0,,268889,0.0,,poldrack-single-stim,s573
4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",943,20.0,4000.0,,273460,0.0,,poldrack-single-stim,s573
6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",971,20.0,4000.0,,279663,0.0,,poldrack-single-stim,s573
4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1485,20.0,4000.0,,284575,0.0,,poldrack-single-stim,s573
5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",1063,20.0,4000.0,,289828,0.0,,poldrack-single-stim,s573
5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1915,20.0,4000.0,,294876,0.0,,poldrack-single-stim,s573
4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",1082,20.0,4000.0,,299514,0.0,,poldrack-single-stim,s573
4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1673,20.0,4000.0,,304224,0.0,,poldrack-single-stim,s573
4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1359,20.0,4000.0,,308862,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,61.0,141.0,"89,71",2745,20.0,4000.0,,321947,0.0,,poldrack-single-stim,s573
4568.0,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1061,20.0,4000.0,,326518,0.0,,poldrack-single-stim,s573
4908.0,larger_later,,discount_fixed,89,66.0,145.0,"89,71",1946,20.0,4000.0,,331430,0.0,,poldrack-single-stim,s573
4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",889,20.0,4000.0,,336273,0.0,,poldrack-single-stim,s573
5248.0,larger_later,,discount_fixed,89,32.0,57.0,"89,71",1222,20.0,4000.0,,341526,0.0,,poldrack-single-stim,s573
4772.0,larger_later,,discount_fixed,89,27.0,91.0,"89,71",1035,20.0,4000.0,,346300,0.0,,poldrack-single-stim,s573
5996.0,larger_later,,discount_fixed,89,43.0,120.0,"89,71",1258,20.0,4000.0,,352299,0.0,,poldrack-single-stim,s573
5588.0,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",1136,20.0,4000.0,,357890,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,34.0,176.0,"89,71",967,20.0,4000.0,,362460,0.0,,poldrack-single-stim,s573
5112.0,larger_later,,discount_fixed,89,24.0,38.0,"89,71",891,20.0,4000.0,,367574,0.0,,poldrack-single-stim,s573
5656.0,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",2264,20.0,4000.0,,373232,0.0,,poldrack-single-stim,s573
4568.0,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",1163,20.0,4000.0,,377805,0.0,,poldrack-single-stim,s573
4772.0,smaller_sooner,,discount_fixed,71,54.0,23.0,"89,71",1410,20.0,4000.0,,382579,0.0,,poldrack-single-stim,s573
5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",2016,20.0,4000.0,,387624,0.0,,poldrack-single-stim,s573
4840.0,larger_later,,discount_fixed,89,77.0,142.0,"89,71",1355,20.0,4000.0,,392467,0.0,,poldrack-single-stim,s573
5180.0,larger_later,,discount_fixed,89,25.0,108.0,"89,71",1319,20.0,4000.0,,397651,0.0,,poldrack-single-stim,s573
5044.0,larger_later,,discount_fixed,89,33.0,163.0,"89,71",938,20.0,4000.0,,402697,0.0,,poldrack-single-stim,s573
4976.0,larger_later,,discount_fixed,89,29.0,75.0,"89,71",794,20.0,4000.0,,407678,0.0,,poldrack-single-stim,s573
4976.0,larger_later,,discount_fixed,89,45.0,157.0,"89,71",776,20.0,4000.0,,412660,0.0,,poldrack-single-stim,s573
5316.0,larger_later,,discount_fixed,89,31.0,74.0,"89,71",1648,20.0,4000.0,,417977,0.0,,poldrack-single-stim,s573
4500.0,smaller_sooner,,discount_fixed,71,80.0,39.0,"89,71",2387,20.0,4000.0,,422479,0.0,,poldrack-single-stim,s573
5044.0,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",1296,20.0,4000.0,,427524,0.0,,poldrack-single-stim,s573
4704.0,larger_later,,discount_fixed,89,52.0,139.0,"89,71",904,20.0,4000.0,,432234,0.0,,poldrack-single-stim,s573
4840.0,larger_later,,discount_fixed,89,54.0,126.0,"89,71",1045,20.0,4000.0,,437076,0.0,,poldrack-single-stim,s573
6744.0,larger_later,,discount_fixed,89,23.0,176.0,"89,71",1069,20.0,4000.0,,443823,0.0,,poldrack-single-stim,s573
4500.0,larger_later,,discount_fixed,89,24.0,87.0,"89,71",891,20.0,4000.0,,448329,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,36.0,140.0,"89,71",765,20.0,4000.0,,452901,0.0,,poldrack-single-stim,s573
4704.0,larger_later,,discount_fixed,89,35.0,171.0,"89,71",647,20.0,4000.0,,457611,0.0,,poldrack-single-stim,s573
4908.0,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",1409,20.0,4000.0,,462523,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",969,20.0,4000.0,,467096,0.0,,poldrack-single-stim,s573
4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1068,20.0,4000.0,,471873,0.0,,poldrack-single-stim,s573
4636.0,smaller_sooner,,discount_fixed,71,77.0,24.0,"89,71",1116,20.0,4000.0,,476513,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",972,20.0,4000.0,,481084,0.0,,poldrack-single-stim,s573
5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",1083,20.0,4000.0,,486540,0.0,,poldrack-single-stim,s573
5384.0,larger_later,,discount_fixed,89,24.0,139.0,"89,71",771,20.0,4000.0,,491927,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",2302,20.0,4000.0,,496497,0.0,,poldrack-single-stim,s573
6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",1150,20.0,4000.0,,502770,0.0,,poldrack-single-stim,s573
5520.0,smaller_sooner,,discount_fixed,71,45.0,26.0,"89,71",982,20.0,4000.0,,508295,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,23.0,42.0,"89,71",1744,20.0,4000.0,,512866,0.0,,poldrack-single-stim,s573
4636.0,smaller_sooner,,discount_fixed,71,50.0,41.0,"89,71",1251,20.0,4000.0,,517504,0.0,,poldrack-single-stim,s573
4636.0,larger_later,,discount_fixed,89,25.0,176.0,"89,71",896,20.0,4000.0,,522141,0.0,,poldrack-single-stim,s573
5112.0,smaller_sooner,,discount_fixed,71,54.0,22.0,"89,71",1029,20.0,4000.0,,527256,0.0,,poldrack-single-stim,s573
5316.0,larger_later,,discount_fixed,89,29.0,44.0,"89,71",2115,20.0,4000.0,,532573,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,24.0,89.0,"89,71",1002,20.0,4000.0,,537147,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,23.0,77.0,"89,71",760,20.0,4000.0,,541720,0.0,,poldrack-single-stim,s573
4568.0,larger_later,,discount_fixed,89,27.0,130.0,"89,71",898,20.0,4000.0,,546292,0.0,,poldrack-single-stim,s573
4840.0,larger_later,,discount_fixed,89,23.0,134.0,"89,71",826,20.0,4000.0,,551138,0.0,,poldrack-single-stim,s573
4500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",977,20.0,4000.0,,555641,0.0,,poldrack-single-stim,s573
5656.0,larger_later,,discount_fixed,89,44.0,143.0,"89,71",1166,20.0,4000.0,,561300,0.0,,poldrack-single-stim,s573
4908.0,larger_later,,discount_fixed,89,23.0,110.0,"89,71",854,20.0,4000.0,,566212,0.0,,poldrack-single-stim,s573
4636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",707,20.0,4000.0,,570852,0.0,,poldrack-single-stim,s573
4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1471,20.0,4000.0,,575354,0.0,,poldrack-single-stim,s573
4500.0,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",1280,20.0,4000.0,,579855,0.0,,poldrack-single-stim,s573
5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",1148,20.0,4000.0,,584970,0.0,,poldrack-single-stim,s573
6132.0,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1260,20.0,4000.0,,591104,0.0,,poldrack-single-stim,s573
4840.0,larger_later,,discount_fixed,89,49.0,172.0,"89,71",972,20.0,4000.0,,595946,0.0,,poldrack-single-stim,s573
4568.0,smaller_sooner,,discount_fixed,71,73.0,44.0,"89,71",963,20.0,4000.0,,600517,0.0,,poldrack-single-stim,s573
4704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",1348,20.0,4000.0,,605223,0.0,,poldrack-single-stim,s573
5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1119,20.0,4000.0,,611088,0.0,,poldrack-single-stim,s573
