SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",1087,850.0,False,,-63529,250.0,stim,0.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",576,850.0,False,,-60915,250.0,stim,1.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",487,850.0,False,,-58307,250.0,stim,2.0,poldrack-categorize,s541
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",296,850.0,False,,-55699,250.0,stim,3.0,poldrack-categorize,s541
,,,,1850.0,0.0,89.0,practice,stop_signal,500.0,71.0,True,"89,71",355,850.0,False,,-53090,250.0,stim,4.0,poldrack-categorize,s541
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",439,850.0,False,,-50483,250.0,stim,5.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",450,850.0,False,,-47875,250.0,stim,6.0,poldrack-categorize,s541
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",391,850.0,False,,-45267,250.0,stim,7.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",382,850.0,False,,-42659,250.0,stim,8.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",605,850.0,False,,-40056,250.0,stim,9.0,poldrack-categorize,s541
,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",498,850.0,False,,-37448,250.0,stim,10.0,poldrack-categorize,s541
,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",486,850.0,False,,-34840,250.0,stim,11.0,poldrack-categorize,s541
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",720,850.0,False,,5402,0.0,stim,0.0,stop-signal,s541
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",558,850.0,False,,7930,0.0,stim,1.0,stop-signal,s541
300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2930.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",485,850.0,False,,10863,0.0,stim,2.0,stop-signal,s541
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",509,850.0,False,,13391,0.0,stim,3.0,stop-signal,s541
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",433,850.0,False,,15920,0.0,stim,4.0,stop-signal,s541
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",469,850.0,False,,18176,0.0,stim,5.0,stop-signal,s541
250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",418,850.0,False,,20704,0.0,stim,6.0,stop-signal,s541
200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",519,850.0,False,,23093,0.0,stim,7.0,stop-signal,s541
