block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2243.0,,practice,discount_fixed,71,,,"89,71",2243,,2243.0,,-45077,1000.0,stim,poldrack-single-stim,s513
4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1887,20.0,4000.0,,7642,0.0,,poldrack-single-stim,s513
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1340,20.0,4000.0,,12959,0.0,,poldrack-single-stim,s513
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1066,20.0,4000.0,,17937,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",819,20.0,4000.0,,22506,0.0,,poldrack-single-stim,s513
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",743,20.0,4000.0,,28028,0.0,,poldrack-single-stim,s513
5588.0,smaller_sooner,,discount_fixed,71,74.0,52.0,"89,71",1120,20.0,4000.0,,33617,0.0,,poldrack-single-stim,s513
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1576,20.0,4000.0,,39411,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1304,20.0,4000.0,,43980,0.0,,poldrack-single-stim,s513
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",716,20.0,4000.0,,49094,0.0,,poldrack-single-stim,s513
4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",759,20.0,4000.0,,53595,0.0,,poldrack-single-stim,s513
4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",929,20.0,4000.0,,58437,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1045,20.0,4000.0,,63006,0.0,,poldrack-single-stim,s513
5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",950,20.0,4000.0,,68391,0.0,,poldrack-single-stim,s513
5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",1211,20.0,4000.0,,73437,0.0,,poldrack-single-stim,s513
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1299,20.0,4000.0,,78143,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1615,20.0,4000.0,,83052,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",907,20.0,4000.0,,87961,0.0,,poldrack-single-stim,s513
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1015,20.0,4000.0,,92803,0.0,,poldrack-single-stim,s513
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",671,20.0,4000.0,,97916,0.0,,poldrack-single-stim,s513
5112.0,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",970,20.0,4000.0,,103030,0.0,,poldrack-single-stim,s513
4704.0,smaller_sooner,,discount_fixed,71,63.0,37.0,"89,71",570,20.0,4000.0,,107735,0.0,,poldrack-single-stim,s513
4840.0,smaller_sooner,,discount_fixed,71,75.0,41.0,"89,71",409,20.0,4000.0,,112576,0.0,,poldrack-single-stim,s513
4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",488,20.0,4000.0,,117417,0.0,,poldrack-single-stim,s513
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",484,20.0,4000.0,,124299,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",939,20.0,4000.0,,128868,0.0,,poldrack-single-stim,s513
4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",552,20.0,4000.0,,133642,0.0,,poldrack-single-stim,s513
7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",562,20.0,4000.0,,140659,0.0,,poldrack-single-stim,s513
4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",757,20.0,4000.0,,145365,0.0,,poldrack-single-stim,s513
5180.0,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",797,20.0,4000.0,,150547,0.0,,poldrack-single-stim,s513
5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",532,20.0,4000.0,,155592,0.0,,poldrack-single-stim,s513
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",515,20.0,4000.0,,160909,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",715,20.0,4000.0,,165478,0.0,,poldrack-single-stim,s513
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",438,20.0,4000.0,,170116,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",27,20.0,4000.0,,175025,0.0,,poldrack-single-stim,s513
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",460,20.0,4000.0,,179526,0.0,,poldrack-single-stim,s513
4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",277,20.0,4000.0,,184503,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",574,20.0,4000.0,,189413,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",492,20.0,4000.0,,193983,0.0,,poldrack-single-stim,s513
4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",199,20.0,4000.0,,198484,0.0,,poldrack-single-stim,s513
6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",228,20.0,4000.0,,204685,0.0,,poldrack-single-stim,s513
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",692,20.0,4000.0,,209391,0.0,,poldrack-single-stim,s513
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",662,20.0,4000.0,,214437,0.0,,poldrack-single-stim,s513
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",492,20.0,4000.0,,219482,0.0,,poldrack-single-stim,s513
5180.0,smaller_sooner,,discount_fixed,71,58.0,55.0,"89,71",489,20.0,4000.0,,224665,0.0,,poldrack-single-stim,s513
4976.0,smaller_sooner,,discount_fixed,71,81.0,58.0,"89,71",469,20.0,4000.0,,229642,0.0,,poldrack-single-stim,s513
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1097,20.0,4000.0,,234415,0.0,,poldrack-single-stim,s513
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1382,20.0,4000.0,,239188,0.0,,poldrack-single-stim,s513
5180.0,smaller_sooner,,discount_fixed,71,67.0,23.0,"89,71",830,20.0,4000.0,,244370,0.0,,poldrack-single-stim,s513
5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",878,20.0,4000.0,,249551,0.0,,poldrack-single-stim,s513
5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",667,20.0,4000.0,,254800,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",648,20.0,4000.0,,259369,0.0,,poldrack-single-stim,s513
4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",272,20.0,4000.0,,263870,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",305,20.0,4000.0,,268780,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",386,20.0,4000.0,,273349,0.0,,poldrack-single-stim,s513
6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",413,20.0,4000.0,,279551,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,67.0,41.0,"89,71",1061,20.0,4000.0,,284460,0.0,,poldrack-single-stim,s513
5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",475,20.0,4000.0,,289709,0.0,,poldrack-single-stim,s513
5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",537,20.0,4000.0,,294754,0.0,,poldrack-single-stim,s513
4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",408,20.0,4000.0,,299392,0.0,,poldrack-single-stim,s513
4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",370,20.0,4000.0,,304097,0.0,,poldrack-single-stim,s513
4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",363,20.0,4000.0,,308734,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2150,20.0,4000.0,,321806,0.0,,poldrack-single-stim,s513
4568.0,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1363,20.0,4000.0,,326375,0.0,,poldrack-single-stim,s513
4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",842,20.0,4000.0,,331285,0.0,,poldrack-single-stim,s513
4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",1041,20.0,4000.0,,336126,0.0,,poldrack-single-stim,s513
5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",815,20.0,4000.0,,341375,0.0,,poldrack-single-stim,s513
4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",635,20.0,4000.0,,346148,0.0,,poldrack-single-stim,s513
5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",858,20.0,4000.0,,352145,0.0,,poldrack-single-stim,s513
5588.0,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",793,20.0,4000.0,,357735,0.0,,poldrack-single-stim,s513
